Latitude,Longitude,Unique Squirrel ID,Shift,Date,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs From
40.77265868359850000000,-73.97378723355630000000,8D-PM-1007-01,PM,2018-10-07,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false
40.76975592319270000000,-73.97868058849960000000,4B-PM-1018-02,PM,2018-10-18,Adult,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,true,false,false
40.79743684912870000000,-73.95655337834990000000,40D-PM-1013-02,PM,2018-10-13,Adult,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,false,false
40.77828083616450000000,-73.96789372898370000000,16E-PM-1018-01,PM,2018-10-18,Juvenile,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,true,false,true,false
40.76668717428360000000,-73.97504638449840000000,2F-PM-1014-08,PM,2018-10-14,Adult,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,true,false
40.77696583028440000000,-73.96965178265580000000,14E-AM-1008-04,AM,2018-10-08,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.79282075749060000000,-73.96350284970150000000,32A-PM-1013-05,PM,2018-10-13,Juvenile,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,true,false,false,false,true
40.77695697319930000000,-73.96741775045730000000,15G-PM-1019-03,PM,2018-10-19,Juvenile,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,false,true
40.77233143186500000000,-73.96810426129380000000,11I-PM-1012-04,PM,2018-10-12,Adult,Gray,Above Ground,,true,false,true,false,true,,false,false,false,false,false,false,false,false
40.77602568360880000000,-73.96677556785110000000,15H-PM-1008-02,PM,2018-10-08,Adult,Gray,Above Ground,oak tree,false,true,true,false,false,,false,false,false,false,false,false,false,true
40.79098668513570000000,-73.96133516490260000000,31D-AM-1014-03,AM,2018-10-14,,Gray,Ground Plane,Undergrowth,false,false,false,false,true,,false,false,false,false,false,false,false,true
40.78156190533950000000,-73.96113683902330000000,22I-AM-1007-02,AM,2018-10-07,Adult,Gray,Ground Plane,,true,false,false,false,true,,false,false,false,false,false,false,true,false
40.76855769975590000000,-73.97993111732590000000,2B-AM-1010-03,AM,2018-10-10,Adult,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.77863109468500000000,-73.96751982309180000000,17F-AM-1007-02,AM,2018-10-07,Adult,Cinnamon,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,true,false
40.77208330970650000000,-73.97868986562790000000,6A-AM-1006-08,AM,2018-10-06,Adult,Gray,Ground Plane,,true,false,false,true,true,,false,false,false,false,true,false,true,false
40.77074386817420000000,-73.97550559787640000000,6D-AM-1008-02,AM,2018-10-08,Juvenile,Gray,Above Ground,,false,false,false,false,false,,false,false,false,false,false,false,false,false
40.76943089592220000000,-73.97346875380640000000,6F-PM-1008-04,PM,2018-10-08,Adult,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false
40.79417973203550000000,-73.95428280532560000000,37G-AM-1014-03,AM,2018-10-14,Adult,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,false,true
40.76796907003990000000,-73.97927540372910000000,2C-AM-1010-08,AM,2018-10-10,Adult,Gray,Above Ground,stay on side of trunk,false,false,true,false,false,,false,false,false,false,false,false,false,false
40.79124723802470000000,-73.96265279087860000000,31B-AM-1017-03,AM,2018-10-17,Adult,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,false
40.77421315879830000000,-73.97022281317110000000,12F-PM-1007-12,PM,2018-10-07,Adult,Gray,Above Ground,,false,false,false,false,true,going down tree,false,false,false,false,false,false,true,false
40.78204749091920000000,-73.96910590700000000000,20B-PM-1013-08,PM,2018-10-13,Adult,Gray,Ground Plane,,true,false,false,false,false,being chased by dog,false,false,false,false,false,false,false,true
40.77037129313000000000,-73.97199415774060000000,7G-AM-1010-04,AM,2018-10-10,Adult,Gray,Ground Plane,,true,false,false,false,true,,false,false,false,false,false,false,false,false
40.79212235565350000000,-73.95310133596250000000,36I-PM-1007-04,PM,2018-10-07,Adult,Gray,Ground Plane,,false,true,false,false,true,,false,false,false,false,false,false,false,false
40.77543102396490000000,-73.97572161243490000000,11A-PM-1013-05,PM,2018-10-13,Adult,Cinnamon,Ground Plane,,true,false,false,false,true,digging,false,false,false,false,true,false,false,false
40.78880227097210000000,-73.96641208260150000000,27A-AM-1008-01,AM,2018-10-08,Adult,Gray,Above Ground,,false,true,false,false,false,,false,false,false,false,false,false,false,true
40.79071588787290000000,-73.95806099213100000000,32F-AM-1012-06,AM,2018-10-12,Adult,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,false,false
40.78419457505980000000,-73.95941205737190000000,26I-PM-1010-05,PM,2018-10-10,Adult,Gray,Above Ground,tree,false,false,true,false,true,,false,false,false,false,false,false,true,false
40.78235528710440000000,-73.96657054561970000000,21D-PM-1008-05,PM,2018-10-08,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false
40.76824777382440000000,-73.97963837152060000000,2B-AM-1010-07,AM,2018-10-10,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.77051987220280000000,-73.96972779982570000000,8H-AM-1017-01,AM,2018-10-17,Adult,Gray,Ground Plane,,false,true,false,true,true,,false,false,false,false,false,false,true,false
40.79387242785750000000,-73.95802471186900000000,36D-PM-1007-01,PM,2018-10-07,Adult,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,false,true,false
40.79750858728970000000,-73.95141113290590000000,42G-AM-1018-01,AM,2018-10-18,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,true,false,true
40.76742189547290000000,-73.97608017423370000000,3E-AM-1006-04,AM,2018-10-06,Juvenile,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true
40.77413520806600000000,-73.97702350900230000000,9A-AM-1013-02,AM,2018-10-13,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.79581874558150000000,-73.95618876244710000000,38E-AM-1010-04,AM,2018-10-10,Adult,Gray,Ground Plane,,true,false,true,false,false,,false,false,false,true,false,false,false,true
40.77308537328760000000,-73.96765140566780000000,11H-AM-1010-01,AM,2018-10-10,Adult,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,true,false,false
40.77317539153610000000,-73.96810931000080000000,11H-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,,false,false,false,false,false,nut in mouth,false,false,false,false,false,false,true,false
40.79051985023070000000,-73.96372797118530000000,30B-AM-1007-09,AM,2018-10-07,Adult,Gray,Above Ground,,false,false,true,false,false,jumping b/w trees,false,false,false,false,false,false,false,false
40.79924589802660000000,-73.95712336402320000000,41B-PM-1014-04,PM,2018-10-14,Adult,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,false,false
40.77167637992990000000,-73.96989590718260000000,9H-AM-1006-05,AM,2018-10-06,Adult,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,false,true,false
40.77266852848310000000,-73.97080024614150000000,10F-PM-1019-10,PM,2018-10-19,Adult,Gray,Ground Plane,Arbor path & hill w/ bushes,true,false,false,true,true,,false,false,false,false,true,false,true,false
40.78980629782400000000,-73.95789248826130000000,32G-AM-1010-02,AM,2018-10-10,Adult,Gray,Above Ground,,false,false,true,true,false,,false,false,false,false,true,false,false,true
40.79381163607670000000,-73.95916955458750000000,35D-PM-1013-08,PM,2018-10-13,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.76888395764870000000,-73.97631164258850000000,4D-PM-1008-03,PM,2018-10-08,Adult,Cinnamon,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,false,true
40.78347064405350000000,-73.95960069386770000000,25I-PM-1007-07,PM,2018-10-07,Adult,Gray,Above Ground,playing very high in tree w/ #8,false,false,false,false,false,,false,false,false,false,false,false,false,false
40.79611086403190000000,-73.96098856868340000000,37A-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false
40.77843707193710000000,-73.96704295859900000000,17F-AM-1007-05,AM,2018-10-07,Juvenile,Cinnamon,Ground Plane,,true,false,false,true,false,,false,false,false,true,false,false,true,false
40.77372467795870000000,-73.97386112577160000000,10D-AM-1008-01,AM,2018-10-08,Adult,Gray,Ground Plane,,false,false,false,false,true,,true,false,false,false,true,false,false,true
40.79177232287490000000,-73.96220300857940000000,32B-AM-1017-01,AM,2018-10-17,Adult,Gray,Above Ground,ran up a tree,true,false,false,false,true,,false,false,false,false,false,false,false,true
40.77189080267580000000,-73.97859484138830000000,6A-PM-1012-01,PM,2018-10-12,Adult,Cinnamon,Ground Plane,,false,false,true,false,true,,false,false,false,false,false,false,false,false
40.77658587633130000000,-73.97185971567730000000,13C-PM-1019-04,PM,2018-10-19,Adult,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,false,true
40.79261886055090000000,-73.96162045695480000000,33B-PM-1010-01,PM,2018-10-10,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.76639065733320000000,-73.97720537869650000000,1E-PM-1007-02,PM,2018-10-07,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false
40.78392167393570000000,-73.96661951189630000000,22C-PM-1006-10,PM,2018-10-06,Adult,Gray,Above Ground,,false,false,true,false,false,,true,false,false,false,false,false,false,false
40.78585316190220000000,-73.96847582450910000000,24A-PM-1007-02,PM,2018-10-07,Adult,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,true,false
40.77131960342650000000,-73.97063234587690000000,9G-PM-1007-03,PM,2018-10-07,Adult,Cinnamon,Ground Plane,,true,false,true,false,false,,false,false,false,false,false,false,true,false
40.77104099827010000000,-73.96994511963960000000,9H-PM-1018-02,PM,2018-10-18,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.76901478739860000000,-73.97614477914840000000,4D-PM-1008-02,PM,2018-10-08,Adult,Cinnamon,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,false
40.77658997247560000000,-73.97008790966440000000,14E-PM-1017-05,PM,2018-10-17,Adult,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,false,true
40.77630953937150000000,-73.97179203223060000000,13D-AM-1014-10,AM,2018-10-14,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,true,false,false
40.79617018747690000000,-73.95339239179730000000,40G-AM-1007-01,AM,2018-10-07,Adult,Gray,Above Ground,large tree,false,false,true,true,false,,false,false,false,false,false,false,true,false
40.77380538624890000000,-73.97730967185740000000,8A-AM-1013-06,AM,2018-10-13,Juvenile,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,false,true
40.77127093660930000000,-73.97388173881580000000,7E-AM-1006-01,AM,2018-10-06,Adult,Gray,Ground Plane,under a tree,false,false,false,true,false,,false,false,false,false,false,false,false,false
40.79311126745830000000,-73.95328383384160000000,37H-AM-1018-01,AM,2018-10-18,Adult,Gray,Ground Plane,Right behind fence of the conservatory,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.78068963684690000000,-73.96540938440490000000,20F-PM-1007-09,PM,2018-10-07,Adult,Cinnamon,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,true,false,false
40.76514441884320000000,-73.97365437905820000000,1H-AM-1012-02,AM,2018-10-12,Adult,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,false,false
40.78990017000410000000,-73.95681438712340000000,32G-AM-1010-01,AM,2018-10-10,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.77021066073290000000,-73.97015962687360000000,8H-PM-1014-09,PM,2018-10-14,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.78981403635340000000,-73.96374158931820000000,29B-AM-1007-01,AM,2018-10-07,Adult,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,false,false
40.78029717297840000000,-73.97179185488300000000,17B-PM-1012-01,PM,2018-10-12,Adult,Gray,Above Ground,climbed a fence,true,false,false,false,true,,false,false,false,false,false,false,false,true
40.77570607310260000000,-73.96997636677690000000,13E-PM-1008-11,PM,2018-10-08,Adult,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,false,true,false
40.79251629262730000000,-73.95479592699550000000,36H-PM-1008-01,PM,2018-10-08,Adult,Gray,Above Ground,,true,false,true,false,true,,true,true,false,false,false,false,true,false
40.77967048989790000000,-73.96584435488220000000,19F-AM-1007-03,AM,2018-10-07,Juvenile,Cinnamon,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,false,false,false
40.79561507441020000000,-73.96065706156100000000,36A-PM-1013-08,PM,2018-10-13,,Gray,Ground Plane,"""FIELD""",true,false,false,false,false,running from #7,false,false,false,false,false,false,false,true
40.79547721705490000000,-73.95811737308570000000,37D-PM-1014-08,PM,2018-10-14,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true
40.79088311105610000000,-73.95865277218220000000,32F-PM-1008-08,PM,2018-10-08,Adult,Gray,Ground Plane,,true,true,false,false,true,,false,false,false,false,false,false,true,false
40.79128216971500000000,-73.96138622513320000000,32C-AM-1014-03,AM,2018-10-14,Adult,Gray,Above Ground,,false,true,true,false,false,,false,false,false,false,false,false,false,false
40.77606465541090000000,-73.97461330580770000000,11B-PM-1014-04,PM,2018-10-14,,Gray,Ground Plane,,false,false,false,false,true,jumping,false,false,false,false,false,false,false,false
40.78149444283270000000,-73.96239227739320000000,22H-PM-1007-04,PM,2018-10-07,Adult,Cinnamon,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,false,false
40.76602553932050000000,-73.97314571029030000000,2H-AM-1006-03,AM,2018-10-06,Adult,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,true,false
40.76955849335380000000,-73.97154668503240000000,6H-PM-1020-03,PM,2018-10-20,Adult,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,false,false,true
40.79424270797330000000,-73.96210667188510000000,34A-AM-1012-03,AM,2018-10-12,Adult,Gray,Ground Plane,,true,false,false,true,true,,false,false,false,false,false,false,false,true
40.79061809694720000000,-73.96310454998110000000,30B-PM-1019-04,PM,2018-10-19,Adult,Gray,Ground Plane,,true,false,true,true,true,,false,false,false,false,false,false,false,true
40.78202009274650000000,-73.97083010709240000000,19A-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,,false,false,false,false,true,planting acorns,false,false,false,false,false,false,true,false
40.79165666831580000000,-73.95831758180200000000,33E-AM-1014-12,AM,2018-10-14,Adult,Gray,Above Ground,,false,false,false,false,false,sleeping,false,false,false,false,false,false,false,false
40.77107655007990000000,-73.96839940647310000000,9I-AM-1014-06,AM,2018-10-14,Adult,Cinnamon,Ground Plane,,false,false,true,false,true,,false,false,false,false,false,false,true,false
40.77093338337830000000,-73.96897818438730000000,9I-PM-1010-04,PM,2018-10-10,Adult,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true
40.77287506856990000000,-73.97735293684990000000,7B-AM-1008-12,AM,2018-10-08,Adult,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,true,false
40.77140364877470000000,-73.97035767623000000000,9H-PM-1018-09,PM,2018-10-18,Adult,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,false,false,false
40.76689933981930000000,-73.97839259114900000000,1D-PM-1007-04,PM,2018-10-07,Adult,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.77291751434290000000,-73.97045910916770000000,10G-AM-1006-02,AM,2018-10-06,Adult,Gray,Ground Plane,,true,false,false,false,true,,false,false,false,false,false,false,false,true
40.77604131822760000000,-73.97059770598620000000,13E-AM-1017-09,AM,2018-10-17,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false
40.76711622110320000000,-73.97537445393070000000,2F-PM-1014-12,PM,2018-10-14,Adult,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,false,true
40.79888587711140000000,-73.95686908603100000000,41C-AM-1017-05,AM,2018-10-17,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.76759125881730000000,-73.97403811940880000000,4G-PM-1007-01,PM,2018-10-07,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.76607044664200000000,-73.97646018828540000000,1F-AM-1010-05,AM,2018-10-10,Adult,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,false
40.77647266889080000000,-73.96766927725180000000,15G-AM-1008-03,AM,2018-10-08,Adult,Gray,Ground Plane,,false,true,false,false,false,,true,false,false,false,false,false,false,false
40.79595864757440000000,-73.96123494215470000000,36A-PM-1013-09,PM,2018-10-13,,Gray,Ground Plane,THICK UNDERGROWTH,true,false,false,false,false,,false,false,false,false,true,false,false,true
40.77735543115860000000,-73.97098177963690000000,14D-PM-1019-07,PM,2018-10-19,Adult,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,false,true
40.77661580012020000000,-73.96731601653570000000,15G-PM-1019-12,PM,2018-10-19,Adult,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,false,false
40.77777661068070000000,-73.96764245997150000000,16F-AM-1008-01,AM,2018-10-08,Adult,Cinnamon,Ground Plane,near fence,false,false,false,false,true,,false,false,false,false,true,true,false,false
40.79084795279230000000,-73.96415520708030000000,30B-AM-1007-05,AM,2018-10-07,Adult,Gray,Above Ground,,true,false,false,false,false,,false,false,false,false,false,false,false,false
40.77824775175670000000,-73.96729502660180000000,17F-PM-1020-01,PM,2018-10-20,Adult,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,false,true
40.78355982628100000000,-73.96817222448010000000,22B-PM-1014-07,PM,2018-10-14,Adult,Gray,Ground Plane,,false,false,false,false,false,,false,false,false,false,true,false,true,false
40.76774119118540000000,-73.97840093869700000000,2C-PM-1013-03,PM,2018-10-13,Adult,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,false,false
40.78173228327670000000,-73.96498278073410000000,21F-AM-1018-06,AM,2018-10-18,Adult,Cinnamon,Ground Plane,,true,false,false,false,false,,false,false,false,false,true,false,false,true
40.76790102472810000000,-73.97870401924730000000,2C-AM-1010-06,AM,2018-10-10,Adult,Gray,Ground Plane,,false,false,false,false,false,stood still & watched me then jumped on a fence and ran away,false,false,false,false,false,false,true,true
40.79436677356680000000,-73.96030310596140000000,35C-PM-1013-05,PM,2018-10-13,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false
40.79241764258270000000,-73.96296155944090000000,32B-PM-1010-06,PM,2018-10-10,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.79016343491500000000,-73.96356890598410000000,30B-PM-1019-03,PM,2018-10-19,Adult,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,false,false
40.78254294415830000000,-73.97080835874710000000,19A-PM-1013-03,PM,2018-10-13,Adult,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,false,true,false
40.77343632916300000000,-73.97724226646570000000,8A-AM-1013-02,AM,2018-10-13,Juvenile,Gray,Ground Plane,playground,true,false,false,false,false,,false,false,false,false,false,false,false,true
40.77485847987610000000,-73.97185533619820000000,11D-AM-1010-05,AM,2018-10-10,Adult,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,false,true,false
40.78037541875810000000,-73.96988435073580000000,18C-PM-1018-02,PM,2018-10-18,Juvenile,Gray,Ground Plane,,true,false,false,false,true,,false,false,false,false,false,false,false,false
40.77855836303230000000,-73.97031498294210000000,16D-AM-1007-01,AM,2018-10-07,Adult,Gray,Above Ground,,false,false,true,true,false,,false,false,false,false,false,false,false,true
40.76880486448710000000,-73.97908967752370000000,3B-AM-1010-10,AM,2018-10-10,Adult,Cinnamon,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,false,true,false
40.79149691657570000000,-73.96005462944970000000,33D-AM-1017-03,AM,2018-10-17,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,true,true,false
40.76856888506280000000,-73.98094829360600000000,2A-PM-1019-04,PM,2018-10-19,Juvenile,Gray,Above Ground,in tree!,true,false,false,false,false,,false,false,false,false,false,false,true,false
40.76927514379700000000,-73.98051370467780000000,2A-AM-1010-08,AM,2018-10-10,Adult,Gray,Ground Plane,,true,false,false,false,true,,false,false,false,false,true,false,false,false
40.76801595117050000000,-73.98019859778460000000,1B-AM-1012-11,AM,2018-10-12,Adult,Cinnamon,Ground Plane,,false,false,false,true,false,fighting w/ pigeons,false,false,false,false,false,false,true,false
40.78333735489100000000,-73.96720704236660000000,22C-PM-1006-02,PM,2018-10-06,Adult,Gray,Ground Plane,,true,false,false,false,false,,false,true,false,false,false,false,false,false
40.77687700708100000000,-73.96455475568260000000,16I-AM-1008-04,AM,2018-10-08,Juvenile,Cinnamon,Above Ground,tree hollow,false,false,false,false,false,in hollow,false,false,false,false,false,false,false,false
40.78337478103870000000,-73.96708508056190000000,22C-PM-1006-01,PM,2018-10-06,Juvenile,Gray,Ground Plane,,true,true,false,false,false,for food,false,true,false,false,false,false,false,false
40.79520741937880000000,-73.95582687317710000000,38E-PM-1014-04,PM,2018-10-14,Adult,Gray,Ground Plane,THICK UNDERGROWTH,false,false,false,false,true,,false,false,false,false,false,false,false,true
40.77181230887500000000,-73.96862962178930000000,10H-AM-1014-02,AM,2018-10-14,Juvenile,Cinnamon,Above Ground,,true,false,false,false,false,,false,false,false,false,false,false,false,false
40.78213520802330000000,-73.96353178229770000000,22G-AM-1018-01,AM,2018-10-18,Adult,Gray,Ground Plane,,false,true,false,false,false,,true,false,false,true,false,false,true,false
40.79093677832230000000,-73.95530381626330000000,34H-PM-1006-04,PM,2018-10-06,,Gray,Above Ground,Elm tree,false,false,false,false,false,,false,false,false,false,false,false,false,false
40.79015728187760000000,-73.96365514331780000000,30B-PM-1019-02,PM,2018-10-19,Adult,Gray,Ground Plane,,false,true,false,true,true,,false,false,false,false,true,false,false,true
40.77568609903380000000,-73.96897235900150000000,13F-AM-1007-01,AM,2018-10-07,Adult,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,true,false
40.77587898554740000000,-73.97191114701640000000,12D-AM-1013-02,AM,2018-10-13,Adult,Gray,Above Ground,Was on top of the edge of Bow Bridge,false,false,false,false,false,jumped off,false,false,false,true,false,false,false,true
40.76680069775260000000,-73.97555691705610000000,2F-AM-1006-03,AM,2018-10-06,Adult,Gray,Above Ground,in tree,false,false,true,false,false,,false,false,false,false,false,false,false,false
40.77098849292770000000,-73.96955389629500000000,9H-PM-1018-04,PM,2018-10-18,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false
40.77036088603800000000,-73.96944680444830000000,8I-PM-1013-05,PM,2018-10-13,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.77277502720240000000,-73.97203470892730000000,9E-PM-1014-01,PM,2018-10-14,Adult,Gray,Ground Plane,Gathering/digging in grassy area b/w trees,false,false,false,false,true,looked like it was smelling/digging in the ground,false,false,false,false,true,false,true,false
40.77032190765490000000,-73.96912935464080000000,8I-AM-1006-11,AM,2018-10-06,Adult,Gray,Above Ground,tree,false,true,false,false,false,,false,false,false,false,false,false,true,false
40.78898518963340000000,-73.95520350119020000000,32I-AM-1013-06,AM,2018-10-13,Adult,Cinnamon,Above Ground,In and below shrub,false,false,true,false,true,,false,false,false,true,false,false,true,false
40.77575419710120000000,-73.96953055553920000000,13F-PM-1008-03,PM,2018-10-08,Adult,Gray,Above Ground,tree,false,false,false,true,true,,false,false,false,false,false,false,true,false
40.77229646402570000000,-73.97042696309640000000,10G-AM-1006-09,AM,2018-10-06,Adult,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,true,false,false,false,true
40.77054525297830000000,-73.97016933635000000000,8H-AM-1017-05,AM,2018-10-17,Adult,Gray,Above Ground,,true,false,false,true,true,,false,false,false,false,false,false,true,false
40.77892698888400000000,-73.97186968288000000000,15B-AM-1014-03,AM,2018-10-14,Juvenile,Gray,Ground Plane,,true,false,false,true,true,running (from a dog),false,false,false,false,false,false,true,false
40.79847835843880000000,-73.95488534927120000000,41D-PM-1014-04,PM,2018-10-14,Adult,Gray,Above Ground,,false,false,true,false,false,jumping tree to tree,false,false,false,false,false,false,false,false
40.77110578279230000000,-73.97608800701860000000,6C-PM-1020-04,PM,2018-10-20,Adult,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,false
40.79495151828250000000,-73.95215146690410000000,39H-PM-1013-03,PM,2018-10-13,Juvenile,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,true,true,true
40.77161139318200000000,-73.97635066123750000000,7C-PM-1020-05,PM,2018-10-20,Juvenile,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,false,false
40.77250124500800000000,-73.97109511495790000000,10F-PM-1019-04,PM,2018-10-19,Adult,Black,Ground Plane,"Behind fence, grass",false,false,false,false,true,,false,false,false,false,false,false,true,false
40.79217590971240000000,-73.96400163248970000000,32A-PM-1013-01,PM,2018-10-13,Juvenile,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false
40.77589389840660000000,-73.97070123456610000000,13E-PM-1008-03,PM,2018-10-08,Juvenile,Gray,Above Ground,hanging upside down to get a nut,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.79553506090570000000,-73.96012591891340000000,36B-PM-1013-04,PM,2018-10-13,,Gray,Ground Plane,,true,false,false,true,false,,false,false,false,false,false,false,false,true
40.77595298498080000000,-73.96975267331330000000,13E-PM-1008-09,PM,2018-10-08,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true
40.77357081788420000000,-73.97665936366570000000,8B-PM-1012-04,PM,2018-10-12,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.79078063129150000000,-73.96328685617940000000,30B-AM-1007-06,AM,2018-10-07,Adult,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,false,false
40.76990442942040000000,-73.97567360746700000000,5D-PM-1018-01,PM,2018-10-18,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true
40.79886109262490000000,-73.95531638295510000000,42D-PM-1013-04,PM,2018-10-13,Adult,Cinnamon,Ground Plane,,false,false,false,false,false,carrying nut away,false,false,false,false,false,false,true,false
40.76648047974480000000,-73.97725699096730000000,1E-AM-1006-02,AM,2018-10-06,Adult,Gray,Ground Plane,,false,false,true,false,true,,false,false,false,false,true,false,true,false
40.77679320080370000000,-73.97092075510330000000,14D-AM-1014-04,AM,2018-10-14,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,true,false,false
40.77635791406390000000,-73.96774098419690000000,15G-PM-1019-08,PM,2018-10-19,Adult,,Above Ground,,false,true,false,false,false,,false,true,true,false,false,false,false,false
40.79509015633370000000,-73.95633111670690000000,38E-AM-1010-12,AM,2018-10-10,Adult,Cinnamon,Ground Plane,running on rocks,false,true,false,false,false,,false,false,false,true,false,false,false,false
40.79839846659550000000,-73.95846460000780000000,40B-PM-1014-07,PM,2018-10-14,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
